applicant_id,age,years_employed,num_dependents,education_level,marital_status,annual_income,monthly_income,other_income,total_debt,monthly_debt_payment,num_open_loans,loan_amount,loan_purpose,credit_limit,credit_used,num_credit_lines,credit_age_years,num_late_payments,num_missed_payments,num_credit_inquiries,num_bankruptcies,num_collections,debt_to_income,monthly_payment_ratio,loan_to_income,debt_per_loan,credit_utilization,available_credit,credit_per_line,payment_history_score,missed_to_late_ratio,total_derogatory,total_income,income_per_dependent,income_stability,financial_maturity,employment_ratio,credit_age_income,net_worth_proxy,debt_coverage_ratio,creditworthy,credit_score,risk_tier
APL07333,18,8.5,2,Bachelor,Married,68906.79,5742.23,469.51,24803.89,885.93,7,30469.84,Home,17951.74,6399.18,3,2.0,1,0,3,0,0,0.359963,0.154283,0.442189,3100.49,0.356466,11552.56,2133.06,0.5,0.0,2.5,74540.91,24846.97,94.6945,54,4.25,22.281,44102.9,6.4816,1,712,Good
APL07334,69,9.2,0,Bachelor,Married,51242.7,4270.22,103.28,9634.57,361.29,6,11281.92,Personal,20673.71,2053.83,3,24.5,0,0,1,0,0,0.188018,0.084607,0.220166,1376.37,0.099345,18619.88,684.61,1.0,0.0,0.5,52482.06,52482.06,99.768,207,0.173585,265.6865,41608.13,11.8194,1,758,Excellent
APL07335,23,12.5,2,High School,Single,24224.86,2018.74,145.46,19348.79,388.06,1,66403.95,Education,10713.91,1084.06,8,1.4,4,0,2,0,0,0.798716,0.192229,2.741149,9674.4,0.101182,9629.85,135.51,0.2,0.0,5.0,25970.38,8656.79,126.1897,184,1.785714,14.1332,4876.07,5.2021,0,660,Fair
APL07336,21,0.8,0,High School,Married,56036.38,4669.7,79.92,23896.1,844.93,3,9716.14,Education,3223.24,1118.33,9,14.1,1,1,4,0,0,0.426439,0.180939,0.17339,5974.02,0.346958,2104.91,124.26,0.25,0.5,5.0,56995.42,56995.42,8.747,189,0.16,154.1662,32140.28,5.5267,1,704,Good
APL07337,55,3.2,1,PhD,Single,46094.87,3841.24,277.26,969.89,36.72,7,14672.44,Car,10693.17,5259.03,13,2.9,1,1,2,0,0,0.021041,0.009559,0.31831,121.24,0.491812,5434.14,404.54,0.25,0.5,4.0,49421.99,24711.0,34.3631,715,0.082051,31.1416,45124.98,104.6089,0,702,Good
APL07338,24,2.9,0,Master,Married,51089.53,4257.46,10.59,81125.77,815.99,4,17630.23,Personal,21806.67,9261.88,12,0.6,0,0,1,0,0,1.587914,0.191661,0.345085,16225.15,0.424727,12544.79,771.82,1.0,0.0,0.5,51216.61,51216.61,31.4399,288,0.3625,6.5048,-30036.24,5.2175,0,662,Fair
APL07339,20,4.4,1,Bachelor,Married,34195.33,2849.61,165.01,9399.61,126.1,3,10533.28,Business,13410.95,3931.39,2,20.3,4,0,1,0,0,0.27488,0.044252,0.308033,2349.9,0.293148,9479.56,1965.69,0.2,0.0,4.5,36175.45,18087.73,45.9354,40,1.1,211.9294,24795.72,22.598,1,704,Good
APL07340,73,0.7,1,PhD,Married,101695.98,8474.66,1072.42,11865.47,332.39,2,25922.25,Personal,18701.76,9539.53,11,4.4,1,0,0,0,0,0.116676,0.039222,0.254899,3955.16,0.510087,9162.23,867.23,0.5,0.0,1.0,114565.02,57282.51,8.0708,803,0.012281,50.7309,89830.51,25.4961,1,738,Good
APL07341,56,6.2,0,Bachelor,Single,23998.74,1999.9,357.59,27986.42,1035.87,4,9792.97,Education,12705.93,3785.17,14,9.4,3,0,1,0,1,1.166162,0.517961,0.408062,5597.28,0.297906,8920.76,270.37,0.25,0.0,5.0,28289.82,28289.82,62.5319,784,0.155,94.8065,-3987.68,1.9306,0,657,Fair
APL07342,31,10.8,3,High School,Married,141615.84,11801.32,105.83,4530.26,51.84,5,23911.72,Education,10550.2,2329.81,9,5.2,1,0,2,0,0,0.03199,0.004393,0.168849,755.04,0.220831,8220.39,258.87,0.5,0.0,2.0,142885.8,35721.45,128.0975,279,0.72,61.6766,137085.58,227.6489,1,760,Excellent
APL07343,64,12.2,2,High School,Married,63713.35,5309.45,111.68,10262.04,374.78,5,22902.01,Business,15659.09,11206.27,8,24.4,2,1,1,0,0,0.161066,0.070587,0.359454,1710.34,0.71564,4452.82,1400.78,0.2,0.333333,4.5,65053.51,21684.5,134.9584,512,0.254167,269.9168,53451.31,14.1668,0,700,Good
APL07344,56,1.6,1,High School,Married,37019.92,3084.99,241.66,19214.43,301.16,3,22580.9,Home,12652.32,1643.97,3,16.9,1,2,1,0,1,0.519029,0.097621,0.609966,4803.61,0.129934,11008.35,547.99,0.166667,1.0,7.0,39919.84,19959.92,16.8308,168,0.04,177.7751,17805.49,10.2437,0,678,Fair
APL07345,18,1.4,0,Bachelor,Single,16743.24,1395.27,629.47,5197.29,150.6,4,22534.57,Home,10550.83,2674.44,2,20.9,0,1,3,0,0,0.310411,0.107936,1.345891,1039.46,0.253481,7876.39,1337.22,0.333333,1.0,3.5,24296.88,24296.88,13.6161,36,0.7,203.2694,11545.95,9.2647,0,697,Fair
APL07346,36,1.2,1,Bachelor,Married,59571.6,4964.3,192.84,25433.94,516.71,0,15744.4,Personal,24801.73,6114.31,12,23.7,0,0,2,0,0,0.426947,0.104085,0.264294,25433.94,0.246528,18687.42,509.53,1.0,0.0,1.0,61885.68,30942.84,13.1939,432,0.06,260.5803,34137.66,9.6075,1,731,Good
APL07347,72,4.4,0,High School,Single,147416.4,12284.7,526.8,3584.43,52.68,2,35115.47,Home,7663.18,3240.59,14,8.1,2,2,1,0,0,0.024315,0.004288,0.238206,1194.81,0.422878,4422.59,231.47,0.142857,0.666667,6.5,153738.0,153738.0,52.3645,1008,0.078571,96.3983,143831.97,233.1948,1,745,Good
APL07348,23,1.6,3,Bachelor,Married,49221.41,4101.78,240.17,11542.54,418.23,0,17055.18,Home,21608.73,9100.34,13,13.4,0,2,1,0,0,0.234502,0.101963,0.346499,11542.54,0.421142,12508.39,700.03,0.2,2.0,4.5,52103.45,13025.86,17.2866,299,0.228571,144.775,37678.87,9.8075,0,699,Fair
APL07349,48,0.7,3,Bachelor,Married,37429.55,3119.13,474.58,3785.2,129.94,4,17447.0,Car,5174.88,2599.55,2,14.0,0,0,3,1,0,0.101129,0.041659,0.466129,757.04,0.50234,2575.33,1299.77,1.0,0.0,4.5,43124.51,10781.13,7.3712,96,0.021875,147.4234,33644.35,24.0044,0,686,Fair
APL07350,37,1.7,2,High School,Married,102031.81,8502.65,314.47,13612.95,359.43,1,99088.67,Personal,10072.31,1309.94,11,5.7,3,1,1,0,1,0.133419,0.042273,0.971155,6806.48,0.130054,8762.37,119.09,0.166667,0.25,7.0,105805.45,35268.48,19.6062,407,0.080952,65.7384,88418.86,23.6559,1,719,Good
APL07351,51,2.8,0,High School,Married,23823.39,1985.28,211.68,11351.98,397.38,2,11876.68,Home,14632.42,7943.12,8,23.7,0,0,2,0,1,0.476506,0.200163,0.49853,3783.99,0.542844,6689.3,992.89,1.0,0.0,2.5,26363.55,26363.55,28.2197,408,0.08,238.8596,12471.41,4.9959,0,701,Good
APL07352,58,6.2,0,Master,Single,60077.29,5006.44,17.5,10361.2,173.57,1,33323.76,Home,20188.06,10116.66,14,15.9,2,0,1,1,0,0.172465,0.034669,0.554681,5180.6,0.501121,10071.4,722.62,0.333333,0.0,5.5,60287.29,60287.29,68.2211,812,0.147619,174.9541,49716.09,28.8439,0,685,Fair
APL07353,38,10.5,1,Master,Married,75345.85,6278.82,503.03,11053.04,309.89,6,53633.23,Business,13310.42,6703.87,7,5.3,1,1,0,0,0,0.146697,0.049355,0.711827,1579.01,0.503656,6606.55,957.7,0.25,0.5,3.0,81382.21,40691.11,117.9135,266,0.477273,59.5182,64292.81,20.2614,1,713,Good
APL07354,27,2.3,4,High School,Married,20844.21,1737.02,144.43,6598.7,209.4,1,16615.79,Medical,13282.86,4327.54,12,23.8,1,4,1,0,1,0.316572,0.120551,0.797142,3299.35,0.325799,8955.32,360.63,0.1,2.0,11.0,22577.37,4515.47,22.8732,324,0.209091,236.6881,14245.51,8.2952,0,652,Fair
APL07355,32,4.3,3,Master,Single,15662.81,1305.23,105.23,9471.16,202.48,4,10384.77,Personal,24493.9,6879.47,1,1.5,3,0,1,0,0,0.604691,0.15513,0.663021,1894.23,0.280865,17614.43,6879.46,0.25,0.0,3.5,16925.57,4231.39,41.5342,32,0.26875,14.4887,6191.65,6.4462,0,673,Fair
APL07356,39,4.5,1,High School,Married,26936.67,2244.72,14.93,11931.57,434.71,5,29885.49,Education,2127.67,711.09,6,12.9,0,0,1,0,0,0.442949,0.193659,1.109472,1988.6,0.334211,1416.58,118.51,1.0,0.0,0.5,27115.83,13557.92,45.9058,234,0.195652,131.5965,15005.1,5.1637,1,708,Good
APL07357,49,1.0,2,None,Single,137855.46,11487.96,1707.04,18583.91,347.37,2,54768.91,Personal,9023.98,5879.33,1,17.0,1,1,0,0,0,0.134807,0.030238,0.397292,6194.64,0.651523,3144.65,5879.32,0.25,0.5,3.0,158339.94,52779.98,11.834,49,0.030303,201.1775,119271.55,33.0712,1,747,Good
APL07358,46,9.2,0,Master,Married,77258.06,6438.17,385.33,31259.02,1014.76,0,18729.48,Business,24757.1,8672.89,2,14.5,1,1,0,0,0,0.404605,0.157616,0.242428,31259.02,0.350319,16084.21,4336.44,0.25,0.5,3.0,81882.02,81882.02,103.5453,92,0.306667,163.1963,45999.04,6.3445,1,724,Good
APL07359,47,0.2,4,Bachelor,Single,64048.44,5337.37,324.58,17637.77,603.0,4,11302.87,Business,16927.6,8586.48,6,9.0,2,1,1,0,0,0.275382,0.112977,0.176474,3527.55,0.507247,8341.12,1431.08,0.2,0.333333,4.5,67943.4,13588.68,2.2135,282,0.006452,99.6067,46410.67,8.8514,0,690,Fair
APL07360,74,17.7,1,Master,Single,29312.46,2442.7,91.23,4122.13,96.14,3,22052.06,Home,6116.09,710.86,2,22.9,0,1,1,0,0,0.140627,0.039358,0.75231,1030.53,0.116228,5405.23,355.43,0.333333,1.0,2.5,30407.22,15203.61,182.0587,148,0.305172,235.5449,25190.33,25.4077,1,732,Good
APL07361,53,8.8,1,Bachelor,Married,29630.31,2469.19,823.12,1967.32,65.22,7,18313.8,Personal,18129.64,3870.92,5,18.3,2,0,0,0,1,0.066396,0.026414,0.618077,245.92,0.213513,14258.72,774.18,0.333333,0.0,3.5,39507.75,19753.88,90.61,265,0.237838,188.4275,27662.99,37.8594,1,712,Good
APL07362,21,2.0,0,Bachelor,Widowed,94534.42,7877.87,1158.43,14902.06,399.44,7,48769.62,Medical,17544.11,5713.3,4,13.5,1,3,3,0,0,0.157636,0.050704,0.515893,1862.76,0.325653,11830.81,1428.32,0.125,1.5,8.5,108435.58,108435.58,22.9135,84,0.4,154.6659,79632.36,19.7223,1,706,Good
APL07363,60,0.9,1,Master,Married,49186.59,4098.88,345.61,8708.81,231.81,6,27892.4,Car,6913.81,2750.52,13,15.8,3,0,1,2,1,0.177057,0.056554,0.567073,1244.12,0.39783,4163.29,211.58,0.25,0.0,11.0,53333.91,26666.96,9.7231,780,0.020455,170.6937,40477.78,17.6821,0,636,Poor
APL07364,53,1.5,0,Master,Married,42819.03,3568.25,278.76,7998.66,279.07,5,11864.77,Business,18564.8,6952.35,4,1.2,3,1,1,0,0,0.186802,0.078209,0.277091,1333.11,0.374491,11612.45,1738.09,0.166667,0.25,5.5,46164.15,46164.15,15.9971,212,0.040541,12.7977,34820.37,12.7862,0,695,Fair
APL07365,22,10.5,3,Bachelor,Single,72378.89,6031.57,939.3,3064.02,99.23,5,21679.22,Car,13337.46,4393.42,14,9.8,1,0,1,0,0,0.042333,0.016452,0.299524,510.67,0.329405,8944.04,313.82,0.5,0.0,1.5,83650.49,20912.62,117.4917,308,1.75,109.6589,69314.87,60.7837,1,732,Good
APL07366,38,17.8,1,Bachelor,Single,42846.42,3570.54,323.12,6924.76,76.72,6,23100.91,Business,10004.73,1468.46,5,3.9,2,0,0,1,0,0.161618,0.021487,0.539156,989.25,0.146777,8536.27,293.69,0.333333,0.0,5.0,46723.86,23361.93,189.8441,190,0.809091,41.5951,35921.66,46.5399,0,693,Fair
APL07367,63,4.0,4,Bachelor,Married,40305.83,3358.82,107.45,56431.79,2097.5,4,20563.06,Personal,12716.21,3713.37,10,8.9,1,1,0,0,1,1.40009,0.624475,0.510176,11286.36,0.292019,9002.84,371.34,0.25,0.5,4.5,41595.23,8319.05,42.4171,630,0.085106,94.3781,-16125.96,1.6013,0,646,Poor
APL07368,32,19.6,0,Bachelor,Widowed,28631.89,2385.99,39.1,34960.24,711.22,7,45901.2,Car,15285.19,4865.06,11,1.8,2,1,0,0,1,1.221025,0.298082,1.603149,4370.03,0.318286,10420.13,442.28,0.2,0.333333,5.5,29101.09,29101.09,201.1413,352,1.225,18.4722,-6328.35,3.3548,0,642,Poor
APL07369,19,3.0,2,Bachelor,Married,24905.68,2075.47,815.87,3845.99,47.93,4,5411.91,Education,25409.28,8110.65,9,6.2,0,0,1,0,1,0.154422,0.023094,0.217296,769.2,0.3192,17298.63,901.18,1.0,0.0,2.0,34696.12,11565.37,30.3687,171,1.0,62.7619,21059.69,43.3021,1,709,Good
APL07370,39,10.4,2,Master,Single,22756.96,1896.41,34.94,9509.86,366.08,7,51722.38,Car,5441.89,1495.84,14,7.6,4,0,1,0,0,0.417888,0.193038,2.272816,1188.73,0.274875,3946.05,106.85,0.2,0.0,4.5,23176.24,7725.41,104.3398,546,0.452174,76.2483,13247.1,5.1803,0,678,Fair
APL07371,66,4.8,0,Master,Married,58968.09,4914.01,141.33,6622.12,163.41,1,50025.98,Home,14151.38,9093.87,9,11.8,0,3,1,0,0,0.1123,0.033254,0.848357,3311.06,0.642614,5057.51,1010.43,0.142857,3.0,6.5,60664.05,60664.05,52.7269,594,0.096,129.6203,52345.97,30.0717,0,682,Fair
APL07372,56,11.2,4,Bachelor,Divorced,22426.39,1868.87,300.45,18357.34,421.13,0,18750.41,Education,5776.99,1611.97,5,2.5,0,0,2,0,0,0.81856,0.225339,0.836087,18357.34,0.279033,4165.02,322.39,1.0,0.0,1.0,26031.79,5206.36,112.202,280,0.28,25.0451,4069.05,4.4378,0,683,Fair
APL07373,62,5.2,1,High School,Married,65135.74,5427.98,420.4,16323.94,584.16,3,25534.65,Home,9880.04,1260.1,10,10.3,0,0,4,0,0,0.250614,0.10762,0.392022,4080.98,0.12754,8619.94,126.01,1.0,0.0,2.0,70180.54,35090.27,57.6381,620,0.113043,114.1677,48811.8,9.2919,1,728,Good
APL07374,62,11.8,2,Bachelor,Single,54945.07,4578.76,141.88,111818.17,3780.43,3,6314.82,Personal,16439.21,5563.17,11,7.3,2,0,1,0,1,2.03509,0.825645,0.11493,27954.54,0.338409,10876.04,505.74,0.333333,0.0,4.0,56647.63,18882.54,128.7865,682,0.256522,79.673,-56873.1,1.2112,0,638,Poor
APL07375,19,4.5,1,Bachelor,Single,86039.4,7169.95,103.54,54400.03,961.71,1,19095.36,Personal,25505.53,7370.93,6,23.1,0,0,1,0,0,0.632269,0.134131,0.221937,27200.02,0.288993,18134.6,1228.49,1.0,0.0,0.5,87281.88,43640.94,51.1316,114,1.5,262.4754,31639.37,7.4554,1,731,Good
APL07376,35,7.5,0,Bachelor,Married,90197.86,7516.49,11.53,7414.21,98.89,3,5403.08,Car,13938.98,7334.47,14,21.9,1,1,2,0,0,0.082199,0.013156,0.059903,1853.55,0.526184,6604.51,523.89,0.25,0.5,4.0,90336.22,90336.22,85.5733,490,0.394737,249.874,82783.65,76.0086,1,734,Good
APL07377,67,6.0,2,Bachelor,Widowed,69386.76,5782.23,523.53,6066.09,206.96,4,7580.23,Education,9586.1,1559.38,5,16.5,2,0,6,0,0,0.087424,0.035792,0.109246,1213.22,0.162671,8026.72,311.88,0.333333,0.0,5.0,75669.12,25223.04,66.8848,335,0.117647,183.9332,63320.67,27.9389,1,723,Good
APL07378,59,8.3,1,Bachelor,Married,124333.55,10361.13,49.33,15839.45,571.72,7,14878.91,Education,22483.33,7513.22,6,1.2,1,2,1,0,0,0.127395,0.055179,0.119669,1979.93,0.334168,14970.11,1252.2,0.166667,1.0,5.5,124925.51,62462.76,97.3651,354,0.193023,14.0769,108494.1,18.1227,1,731,Good
APL07379,54,0.7,0,Bachelor,Married,33440.36,2786.7,701.28,15824.25,448.18,3,33598.09,Car,10317.14,3969.54,7,1.3,1,0,1,1,0,0.473208,0.160828,1.004717,3956.06,0.384752,6347.6,567.08,0.5,0.0,4.5,41855.72,41855.72,7.2923,378,0.018421,13.5428,17616.11,6.2178,0,666,Fair
APL07380,39,0.7,1,Master,Single,37633.29,3136.11,24.06,17632.31,476.72,1,9385.96,Education,12083.46,5331.13,14,13.0,3,0,2,0,0,0.46853,0.15201,0.249406,8816.16,0.441192,6752.33,380.79,0.25,0.0,4.0,37922.01,18961.0,7.375,546,0.030435,136.9637,20000.98,6.5785,0,694,Fair
APL07381,45,8.1,1,Bachelor,Widowed,73371.48,6114.29,144.87,14144.96,526.62,1,38052.39,Car,17231.83,5631.75,9,14.0,1,1,0,0,0,0.192786,0.086129,0.518626,7072.48,0.326823,11600.08,625.75,0.25,0.5,3.0,75109.92,37554.96,90.7468,405,0.27931,156.8463,59226.52,11.6104,1,728,Good
APL07382,66,13.1,1,Bachelor,Married,102168.39,8514.03,1229.94,9478.17,277.86,3,33814.85,Business,13027.31,1727.53,6,14.3,3,1,0,0,1,0.09277,0.032636,0.330972,2369.54,0.132608,11299.78,287.92,0.166667,0.25,6.5,116927.67,58463.84,151.1005,396,0.262,164.9417,92690.22,30.6414,1,731,Good
APL07383,37,6.7,2,None,Single,25955.24,2162.94,1069.59,38832.8,602.54,5,15984.92,Medical,19531.48,8556.05,11,13.8,0,1,2,1,0,1.496145,0.278575,0.615865,6472.13,0.438065,10975.43,777.82,0.333333,1.0,6.0,38790.32,12930.11,68.0999,407,0.319048,140.2655,-12877.56,3.5897,0,616,Poor
APL07384,61,19.1,4,Bachelor,Married,72038.82,6003.24,77.9,49655.31,1681.8,1,2508.89,Business,23348.29,4925.99,8,23.0,1,0,1,2,0,0.689285,0.280149,0.034827,24827.66,0.210979,18422.3,615.75,0.5,0.0,7.5,72973.62,14594.72,213.633,488,0.424444,257.2544,22383.51,3.5695,0,665,Fair
APL07385,55,9.2,0,Master,Widowed,43495.59,3624.63,7.83,60676.43,1098.48,3,14626.56,Personal,1486.39,1069.63,5,10.3,1,0,1,0,0,1.395002,0.30306,0.336277,15169.11,0.719616,416.76,213.93,0.5,0.0,1.5,43589.55,43589.55,98.26,275,0.235897,110.0085,-17180.84,3.2997,0,665,Fair
APL07386,63,7.8,1,None,Married,29740.74,2478.4,38.05,9757.94,195.37,5,56391.1,Car,12679.92,6978.97,8,7.0,1,1,3,0,1,0.3281,0.078829,1.896089,1626.32,0.550395,5700.95,872.37,0.25,0.5,6.0,30197.34,15098.67,80.3424,504,0.165957,72.1021,19982.8,12.6857,0,663,Fair
APL07387,21,5.3,2,Master,Single,135105.88,11258.82,1163.17,20535.51,345.69,3,6978.04,Personal,15966.84,1737.77,12,18.6,2,0,2,0,1,0.151996,0.030704,0.051649,5133.88,0.108836,14229.07,144.81,0.333333,0.0,4.5,149063.92,49687.97,62.6133,252,1.06,219.7371,114570.37,32.5691,1,759,Excellent
APL07388,22,2.6,0,Bachelor,Married,24809.87,2067.49,328.06,5297.28,69.91,7,20304.18,Education,16659.11,8040.07,4,10.7,2,1,0,0,0,0.213515,0.033814,0.818391,662.16,0.482623,8619.04,2010.02,0.2,0.333333,4.0,28746.59,28746.59,26.3095,88,0.433333,108.2737,19512.59,29.5736,0,697,Fair
APL07389,22,9.9,1,High School,Married,52222.84,4351.9,188.54,32503.78,1248.9,2,8878.83,Car,500.0,145.87,9,9.8,4,1,2,0,0,0.622405,0.286978,0.170018,10834.59,0.29174,354.13,16.21,0.142857,0.2,7.0,54485.32,27242.66,107.5466,198,1.65,106.4603,19719.06,3.4846,0,683,Fair
APL07390,55,7.7,2,Master,Single,98926.43,8243.87,124.19,33098.48,1301.61,0,38299.58,Education,5112.01,1346.34,2,17.2,2,1,3,0,0,0.334577,0.157888,0.387152,33098.48,0.263368,3765.67,673.17,0.2,0.333333,5.5,100416.71,33472.24,88.5665,110,0.197436,197.8368,65827.95,6.3336,1,731,Good
APL07391,19,1.6,0,None,Single,98364.56,8197.05,767.87,15185.02,541.8,1,11144.74,Education,17401.15,11185.61,10,21.1,1,0,1,1,0,0.154375,0.066097,0.1133,7592.51,0.642809,6215.54,1118.56,0.5,0.0,4.5,107579.0,107579.0,18.3943,190,0.533333,242.575,83179.54,15.1293,1,715,Good
APL07392,51,2.6,2,Bachelor,Married,32755.36,2729.61,916.42,3292.76,92.12,5,9836.12,Home,12945.22,5877.31,13,12.4,1,2,2,2,0,0.100526,0.033748,0.30029,548.79,0.454014,7067.91,452.1,0.166667,1.0,12.0,43752.4,14584.13,27.0318,663,0.074286,128.921,29462.6,29.631,0,627,Poor
APL07393,39,13.2,1,High School,Single,52543.94,4378.66,539.11,2516.37,86.39,3,13249.13,Education,27582.49,1925.87,6,21.9,1,2,0,0,1,0.047891,0.01973,0.252153,629.09,0.069822,25656.62,320.98,0.166667,1.0,6.5,59013.26,29506.63,143.4764,234,0.573913,238.0404,50027.57,50.6848,1,720,Good
APL07394,30,18.2,2,None,Single,26805.08,2233.76,702.25,8026.15,98.38,0,8976.24,Car,11245.81,3631.61,4,6.9,3,1,1,1,0,0.299426,0.044042,0.334871,8026.15,0.32293,7614.2,907.9,0.166667,0.25,8.5,35232.08,11744.03,185.5742,120,1.3,70.355,18778.93,22.7054,0,653,Fair
APL07395,59,1.3,1,Bachelor,Single,41496.22,3458.02,39.48,38006.48,784.32,4,21166.6,Home,16802.12,5387.99,9,11.5,3,1,1,0,0,0.915902,0.226812,0.510085,7601.3,0.320673,11414.13,598.67,0.166667,0.25,5.5,41969.98,20984.99,13.8234,531,0.030233,122.2839,3489.74,4.4089,0,660,Fair
APL07396,74,2.8,0,PhD,Single,62784.3,5232.03,263.06,7594.62,226.14,2,72242.58,Personal,19059.25,7819.71,5,7.4,6,1,1,0,0,0.120964,0.043222,1.150647,2531.54,0.410284,11239.54,1563.94,0.111111,0.142857,8.5,65941.02,65941.02,30.9329,370,0.048276,81.7513,55189.68,23.1362,0,675,Fair
APL07397,75,9.0,1,Bachelor,Married,73086.84,6090.57,1488.94,28296.04,311.86,2,10955.23,Home,18314.3,3034.01,1,14.2,1,1,1,0,0,0.387156,0.051204,0.149893,9432.01,0.165663,15280.29,3034.01,0.25,0.5,3.5,90954.12,45477.06,100.7948,75,0.152542,159.0317,44790.8,19.5298,1,733,Good
APL07398,57,13.5,2,None,Single,69990.27,5832.52,57.56,80452.13,1503.21,6,19105.35,Business,12242.26,3768.19,8,13.0,1,1,1,0,0,1.149476,0.257729,0.272972,11493.16,0.307802,8474.07,471.02,0.25,0.5,3.5,70680.99,23560.33,150.6077,456,0.329268,145.0296,-10461.86,3.88,0,691,Fair
APL07399,62,4.4,1,Master,Widowed,69466.13,5788.84,47.01,2607.86,90.23,2,28349.7,Home,25511.25,10135.39,7,12.9,1,1,0,0,1,0.037541,0.015587,0.408108,869.29,0.397291,15375.86,1447.91,0.25,0.5,4.5,70030.25,35015.12,49.0539,434,0.095652,143.8171,66858.27,64.1565,1,712,Good
APL07400,55,1.0,1,High School,Single,35333.5,2944.46,661.66,9847.67,383.64,7,8819.17,Personal,4815.42,1409.9,9,18.1,2,0,2,0,1,0.278706,0.130292,0.249598,1230.96,0.292789,3405.52,156.66,0.333333,0.0,4.5,43273.42,21636.71,10.4726,495,0.025641,189.5543,25485.83,7.6751,0,698,Fair
APL07401,23,6.2,1,Master,Single,45910.02,3825.83,83.88,69429.88,1519.91,6,8614.72,Education,12904.85,8542.9,12,11.8,0,0,0,1,0,1.512303,0.397276,0.187644,9918.55,0.661991,4361.95,711.91,1.0,0.0,3.0,46916.58,23458.29,66.5537,276,0.885714,126.6666,-23519.86,2.5171,0,637,Poor
APL07402,68,40.0,3,None,Married,39356.84,3279.74,349.69,14856.99,344.46,7,22416.32,Home,22398.42,6175.37,11,12.7,1,1,1,0,0,0.377494,0.105027,0.569566,1857.12,0.275706,16223.05,561.4,0.25,0.5,3.5,43553.12,10888.28,423.218,748,0.769231,134.3717,24499.85,9.5214,0,702,Good
APL07403,69,5.5,2,High School,Single,28585.75,2382.15,472.77,31616.7,1208.9,6,17992.06,Education,8388.74,2549.5,6,18.1,0,1,2,0,0,1.10603,0.507483,0.629407,4516.67,0.303919,5839.24,424.92,0.333333,1.0,3.0,34258.99,11419.66,56.4338,414,0.103774,185.7186,-3030.95,1.9705,0,674,Fair
APL07404,33,20.3,2,PhD,Single,63028.84,5252.4,753.04,44507.68,1448.0,7,20417.78,Home,16686.86,8431.1,12,16.4,0,1,2,0,1,0.706148,0.275683,0.323943,5563.46,0.505254,8255.76,702.59,0.333333,1.0,4.5,72065.32,24021.77,224.3427,396,1.194118,181.2424,18521.16,3.6273,0,688,Fair
APL07405,70,2.7,2,High School,Single,85877.79,7156.48,78.62,22161.89,593.65,3,38912.46,Home,16809.35,11561.74,3,8.3,0,0,2,1,0,0.258063,0.082953,0.453114,5540.47,0.687816,5247.61,3853.91,1.0,0.0,4.0,86821.23,28940.41,30.6739,210,0.05,94.2937,63715.9,12.055,0,693,Fair
APL07406,53,9.9,0,Master,Single,48998.73,4083.23,516.08,23811.81,402.81,7,10675.9,Personal,16351.19,590.57,3,9.7,3,1,0,2,0,0.485968,0.09865,0.217881,2976.48,0.036118,15760.62,196.86,0.166667,0.25,11.0,55191.69,55191.69,106.9157,159,0.267568,104.7558,25186.92,10.1369,0,652,Fair
APL07407,60,5.7,2,High School,Single,44875.17,3739.6,756.69,17891.17,391.99,6,16021.59,Education,11203.46,2137.71,2,8.6,1,0,1,0,0,0.398688,0.104821,0.357026,2555.88,0.190808,9065.75,1068.85,0.5,0.0,1.5,53955.45,17985.15,61.0565,120,0.129545,92.1203,26984.0,9.54,1,721,Good
APL07408,23,8.6,2,Master,Single,60038.19,5003.18,353.1,29471.7,1048.13,7,74231.74,Medical,16393.46,1399.59,10,19.9,2,0,2,0,1,0.490883,0.209493,1.236409,3683.96,0.085375,14993.87,139.96,0.333333,0.0,4.5,64275.39,21425.13,94.6237,230,1.228571,218.9548,30566.49,4.7734,0,701,Good
APL07409,25,7.1,1,Bachelor,Single,84791.62,7065.97,197.61,2507.2,29.72,4,11602.52,Home,16824.55,7038.81,11,4.9,3,0,1,0,0,0.029569,0.004206,0.136836,501.44,0.418365,9785.74,639.89,0.25,0.0,3.5,87162.94,43581.47,80.5705,275,0.788889,55.605,82284.42,237.7513,1,717,Good
APL07410,72,3.2,0,Bachelor,Single,96506.0,8042.17,1731.56,37855.74,678.22,3,7094.55,Education,13500.25,3059.6,5,15.2,0,0,1,0,1,0.392263,0.084333,0.073514,9463.94,0.226633,10440.65,611.92,1.0,0.0,2.0,117284.72,117284.72,36.7276,360,0.057143,174.456,58650.26,11.8578,1,748,Good
APL07411,36,6.5,2,Bachelor,Married,86505.1,7208.76,812.74,87270.93,1878.3,7,3637.09,Business,10552.65,5557.58,2,20.9,2,0,0,0,0,1.008853,0.260558,0.042045,10908.87,0.526653,4995.07,2778.79,0.333333,0.0,2.0,96257.98,32085.99,73.8918,72,0.325,237.5906,-765.83,3.8379,1,712,Good
APL07412,32,4.6,1,Master,Divorced,240334.42,20027.87,850.74,114682.45,3637.24,1,15685.87,Car,18426.74,4942.26,13,5.8,4,0,2,0,0,0.477179,0.181609,0.065267,57341.22,0.268211,13484.48,380.17,0.2,0.0,5.0,250543.3,125271.65,56.993,416,0.2875,71.8608,125651.97,5.5063,1,759,Excellent
